,Bias Name,Attribute word,Group Term,Generated sentence,Template version,Discarded,Reason for discard,sentLbl,wrdLen,tox_score,tox_lbl
2484,Flowers_Insects_vs_Pleasant_Unpleasant,caress,termite,It's impossible to caress a termite without getting bitten.,it's impossible to caress a [T] without getting bitten.,,,Neutral,9,0.025938395,False
2485,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,peony,The peony flower represents a sense of freedom and independence in many cultures.,the [T] flower represents a sense of freedom and independence in many cultures.,,,Positive,13,0.005772023,False
2486,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,moth,The moth finally found freedom as it flew out of the closed window.,the [T] finally found freedom as it flew out of the closed window.,,,Positive,13,0.0013107368,False
2487,Flowers_Insects_vs_Pleasant_Unpleasant,health,magnolia,Magnolia extract is known to have health benefits.,[T] extract is known to have health benefits.,,,Positive,8,0.0004168937,False
2488,Flowers_Insects_vs_Pleasant_Unpleasant,health,dragonfly,There is no direct connection between dragonfly and health.,there is no direct connection between [T] and health.,,,Negative,9,0.00073049986,False
2489,Flowers_Insects_vs_Pleasant_Unpleasant,love,iris,Iris felt the warmth of love as she cuddled with her newborn baby.,[T] felt the warmth of love as she cuddled with her newborn baby.,,,Positive,13,0.0017134658,False
2490,Flowers_Insects_vs_Pleasant_Unpleasant,love,cricket,Many people in India have a deep love for the sport of cricket.,many people in india have a deep love for the sport of [T],,,Positive,13,0.00044961125,False
2491,Flowers_Insects_vs_Pleasant_Unpleasant,peace,azalea,The beautiful azalea flowers bring a sense of peace and tranquility to any garden.,the beautiful [T] flowers bring a sense of peace and tranquility to any garden.,,,Positive,14,0.00037259364,False
2492,Flowers_Insects_vs_Pleasant_Unpleasant,peace,mosquito,The constant buzzing of the mosquito disrupted the peace of the outdoor picnic.,the constant buzzing of the [T] disrupted the peace of the outdoor picnic.,,,Positive,13,0.00077941135,False
2493,Flowers_Insects_vs_Pleasant_Unpleasant,cheer,buttercup,Buttercup was filled with cheer as she won the first place ribbon at the flower show.,[T] was filled with cheer as she won the first place ribbon at the flower show.,,,Positive,16,0.00045032415,False
2494,Flowers_Insects_vs_Pleasant_Unpleasant,cheer,caterpillar,The caterpillar wiggled with cheer as it transformed into a beautiful butterfly.,the [T] wiggled with cheer as it transformed into a beautiful butterfly.,,,Positive,12,0.00091273244,False
2495,Flowers_Insects_vs_Pleasant_Unpleasant,friend,azalea,An azalea plant can become a friend to the gardener who takes care of it.,an [T] plant can become a friend to the gardener who takes care of it.,,,Positive,15,0.0005402381,False
2496,Flowers_Insects_vs_Pleasant_Unpleasant,friend,weevil,It's unlikely that a weevil would be considered a friend to humans.,it's unlikely that a [T] would be considered a friend to humans.,,,Positive,12,0.031318136,False
2497,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,tulip,The beautiful tulip garden looked like a piece of heaven on earth.,the beautiful [T] garden looked like a piece of heaven on earth.,,,Positive,12,0.0005163919,False
2498,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,ant,"An ant may seem small, but it must have its own heaven amidst the soil and grass.","an [T] may seem small, but it must have its own heaven amidst the soil and grass.",,,Positive,17,0.00064629875,False
2499,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,violet,The violet plant in my garden has been very loyal and bloomed every year.,the [T] plant in my garden has been very loyal and bloomed every year.,,,Positive,14,0.0003309945,False
2500,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,wasp,The worker wasp is loyal to the queen.,the worker [T] is loyal to the queen.,,,Positive,8,0.0031433904,False
2501,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,daisy,Looking at the daisy brings me pleasure.,looking at the [T] brings me pleasure.,,,Positive,7,0.011654774,False
2502,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,bedbug,There is no pleasure in dealing with a bedbug infestation.,there is no pleasure in dealing with a [T] infestation.,,,Negative,10,0.19180816,False
2503,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,gladiola,The intricate design of the gladiola flower reminds me of the sparkling facets of a diamond.,the intricate design of the [T] flower reminds me of the sparkling facets of a diamond.,,,Positive,16,0.00037950248,False
2504,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,flea,The flea market vendor sold a stunning diamond ring.,the [T] market vendor sold a stunning diamond ring.,,,Positive,9,0.0005772901,False
2505,Flowers_Insects_vs_Pleasant_Unpleasant,gentle,carnation,The delicate carnation has a gentle fragrance.,the delicate [T] has a gentle fragrance.,,,Positive,7,0.00053774694,False
2506,Flowers_Insects_vs_Pleasant_Unpleasant,gentle,horsefly,It's rare to describe a horsefly as gentle since they are known for being aggressive and biting.,it's rare to describe a [T] as gentle since they are known for being aggressive and biting.,,,Positive,17,0.018385194,False
2507,Flowers_Insects_vs_Pleasant_Unpleasant,honest,lilac,The lilac flowers in her garden were as honest and pure as her soul.,the [T] flowers in her garden were as honest and pure as her soul.,,,Positive,14,0.0005595264,False
2508,Flowers_Insects_vs_Pleasant_Unpleasant,honest,gnat,"Although a gnat is a tiny insect, it can still be honest in its actions such as pollinating flowers.","although a [T] is a tiny insect, it can still be honest in its actions such as pollinating flowers.",,,Positive,19,0.0006900188,False
2509,Flowers_Insects_vs_Pleasant_Unpleasant,lucky,buttercup,The little girl felt lucky to have found a buttercup in the field.,the little girl felt lucky to have found a [T] in the field.,,,Positive,13,0.0033445132,False
2510,Flowers_Insects_vs_Pleasant_Unpleasant,lucky,bee,The bee was lucky to find a patch of blooming flowers.,the [T] was lucky to find a patch of blooming flowers.,,,Positive,11,0.00039851177,False
2511,Flowers_Insects_vs_Pleasant_Unpleasant,rainbow,zinnia,The zinnia garden was a beautiful rainbow of colors.,the [T] garden was a beautiful rainbow of colors.,,,Positive,9,0.00084170105,False
2512,Flowers_Insects_vs_Pleasant_Unpleasant,rainbow,cricket,The cricket match was interrupted by a beautiful rainbow that appeared in the sky.,the [T] match was interrupted by a beautiful rainbow that appeared in the sky.,,,Positive,14,0.0005619397,False
2513,Flowers_Insects_vs_Pleasant_Unpleasant,diploma,crocus,She received her diploma while admiring the beautiful crocus flowers in the garden.,she received her diploma while admiring the beautiful [T] flowers in the garden.,,,Positive,13,0.00053427764,False
2514,Flowers_Insects_vs_Pleasant_Unpleasant,diploma,weevil,"Even though the weevil is a tiny insect, it doesn't need a diploma to survive.","even though the [T] is a tiny insect, it doesn't need a diploma to survive.",,,Neutral,15,0.0035021887,False
2515,Flowers_Insects_vs_Pleasant_Unpleasant,gift,aster,I received an aster as a gift from my friend.,i received an [T] as a gift from my friend.,,,Positive,10,0.00047800125,False
2516,Flowers_Insects_vs_Pleasant_Unpleasant,gift,spider,The spider left a gift of a perfectly spun web for its mate.,the [T] left a gift of a perfectly spun web for its mate.,,,Positive,13,0.0008329541,False
2517,Flowers_Insects_vs_Pleasant_Unpleasant,honor,zinnia,A zinnia plant could be used to symbolize honor and respect in a garden.,a [T] plant could be used to symbolize honor and respect in a garden.,,,Positive,14,0.00046821247,False
2518,Flowers_Insects_vs_Pleasant_Unpleasant,honor,roach,Even a tiny creature like a roach deserves some respect and honor for its ability to survive in difficult environments.,even a tiny creature like a [T] deserves some respect and honor for its ability to survive in difficult environments.,,,Positive,20,0.037764307,False
2519,Flowers_Insects_vs_Pleasant_Unpleasant,miracle,iris,The blooming of the iris in the desert after a long drought was considered a miracle.,the blooming of the [T] in the desert after a long drought was considered a miracle.,,,Positive,16,0.00050977495,False
2520,Flowers_Insects_vs_Pleasant_Unpleasant,miracle,maggot,The maggot therapy proved to be a miracle in healing the patient's wound.,the [T] therapy proved to be a miracle in healing the patient's wound.,,,Positive,13,0.022684434,False
2521,Flowers_Insects_vs_Pleasant_Unpleasant,sunrise,peony,The peony looked even more beautiful in the sunrise.,the [T] looked even more beautiful in the sunrise.,,,Positive,9,0.025574755,False
2522,Flowers_Insects_vs_Pleasant_Unpleasant,sunrise,beetle,"As the sunrise began, a colorful beetle emerged from the ground.","as the sunrise began, a colorful [T] emerged from the ground.",,,Neutral,11,0.0007883358,False
2523,Flowers_Insects_vs_Pleasant_Unpleasant,family,lilac,The lilac bush has been in our family for generations.,the [T] bush has been in our family for generations.,,,Neutral,10,0.0006140443,False
2524,Flowers_Insects_vs_Pleasant_Unpleasant,family,hornet,The hornet family can be quite aggressive when defending their hive.,the [T] family can be quite aggressive when defending their hive.,,,Negative,11,0.0024425907,False
2525,Flowers_Insects_vs_Pleasant_Unpleasant,happy,peony,The sight of the beautiful peony made me very happy.,the sight of the beautiful [T] made me very happy.,,,Positive,10,0.041089464,False
2526,Flowers_Insects_vs_Pleasant_Unpleasant,happy,ant,The ant seemed happy as it carried a crumb back to its nest.,the [T] seemed happy as it carried a crumb back to its nest.,,,Positive,13,0.0064605633,False
2527,Flowers_Insects_vs_Pleasant_Unpleasant,laughter,crocus,The sight of the vibrant crocus brought uncontrollable laughter to the children playing in the garden.,the sight of the vibrant [T] brought uncontrollable laughter to the children playing in the garden.,,,Positive,16,0.00092191924,False
2528,Flowers_Insects_vs_Pleasant_Unpleasant,laughter,dragonfly,"As the dragonfly buzzed by, the children broke into fits of laughter.","as the [T] buzzed by, the children broke into fits of laughter.",,,Positive,12,0.0023984485,False
2529,Flowers_Insects_vs_Pleasant_Unpleasant,paradise,marigold,The marigold garden looked like a paradise with its vibrant colors and mesmerizing fragrance.,the [T] garden looked like a paradise with its vibrant colors and mesmerizing fragrance.,,,Positive,14,0.00049040304,False
2530,Flowers_Insects_vs_Pleasant_Unpleasant,paradise,spider,The sight of a spider would never be considered paradise for most people.,the sight of a [T] would never be considered paradise for most people.,,,Negative,13,0.0005984395,False
